"Jahr","Swiss GHD DOY","Mittlere April-Juli-Temperatur","11-jährig gleitendes Temperaturmittel","oberer doppelter Standard-Temperaturschätzfehler","unterer doppelter Standard-Temperaturschätzfehler"
1837,291,0.0990000000000002,0.765545454545454,1.76554545454545,-0.234454545454546
1838,288,0.381,0.705727272727272,1.70572727272727,-0.294272727272728
1839,283,0.850999999999999,0.714272727272726,1.71427272727273,-0.285727272727274
1840,284,0.756999999999998,0.509181818181817,1.50918181818182,-0.490818181818183
1841,280,1.133,0.654454545454544,1.65445454545454,-0.345545454545456
1842,275,1.603,0.671545454545454,1.67154545454545,-0.328454545454546
1843,298,-0.559000000000001,0.765545454545454,1.76554545454545,-0.234454545454546
1844,284,0.756999999999998,0.825363636363635,1.82536363636363,-0.174636363636365
1845,293,-0.0890000000000022,0.765545454545453,1.76554545454545,-0.234454545454547
1846,270,2.073,0.697181818181817,1.69718181818182,-0.302818181818183
1847,288,0.381,0.654454545454544,1.65445454545454,-0.345545454545456
1848,280,1.133,0.509181818181817,1.50918181818182,-0.490818181818183
1849,281,1.039,0.628818181818181,1.62881818181818,-0.371181818181819
1850,290,0.192999999999998,0.594636363636363,1.59463636363636,-0.405363636363637
1851,292,0.004999999999999,0.637363636363636,1.63736363636364,-0.362636363636364
1852,285,0.663,0.526272727272726,1.52627272727273,-0.473727272727274
1853,292,0.004999999999999,0.594636363636363,1.59463636363636,-0.405363636363637
1854,284,0.756999999999998,0.620272727272726,1.62027272727273,-0.379727272727274
1855,288,0.381,0.509181818181817,1.50918181818182,-0.490818181818183
1856,288,0.381,0.603181818181818,1.60318181818182,-0.396818181818182
1857,283,0.850999999999999,0.774090909090908,1.77409090909091,-0.225909090909092
1858,280,1.133,0.816818181818181,1.81681818181818,-0.183181818181819
1859,277,1.415,0.902272727272727,1.90227272727273,-0.0977272727272733
1860,294,-0.183,1.09027272727273,2.09027272727273,0.0902727272727268
1861,279,1.227,1.09881818181818,2.09881818181818,0.0988181818181812
1862,272,1.885,1.14154545454545,2.14154545454545,0.141545454545454
1863,280,1.133,1.31245454545454,2.31245454545454,0.312454545454545
1864,282,0.945,1.26118181818182,2.26118181818182,0.261181818181817
1865,262,2.825,1.26118181818182,2.26118181818182,0.261181818181817
1866,287,0.474999999999998,1.27827272727273,2.27827272727273,0.278272727272726
1867,283,0.850999999999999,1.14154545454545,2.14154545454545,0.141545454545454
1868,263,2.731,1.06463636363636,2.06463636363636,0.0646363636363625
1869,286,0.568999999999999,0.962090909090908,1.96209090909091,-0.037909090909092
1870,277,1.415,1.00481818181818,2.00481818181818,0.0048181818181805
1871,292,0.004999999999999,0.722818181818181,1.72281818181818,-0.277181818181819
1872,295,-0.277000000000001,0.714272727272726,1.71427272727273,-0.285727272727274
1873,281,1.039,0.680090909090908,1.68009090909091,-0.319909090909092
1874,292,0.004999999999999,0.346818181818181,1.34681818181818,-0.653181818181819
1875,277,1.415,0.355363636363635,1.35536363636364,-0.644636363636365
1876,295,-0.277000000000001,0.36390909090909,1.36390909090909,-0.63609090909091
1877,288,0.381,0.399799999999999,1.3998,-0.600200000000001
1878,287,0.474999999999998,0.474999999999999,1.475,-0.525000000000001
1879,302,-0.935000000000002,0.404499999999999,1.4045,-0.595500000000001
1880,285,0.663,0.533749999999999,1.53375,-0.466250000000001
1881,276,1.509,0.463249999999999,1.46325,-0.536750000000001
1882,NA,NA,0.557249999999999,1.55725,-0.442750000000001
1883,NA,NA,0.604249999999999,1.60425,-0.395750000000001
1884,NA,NA,0.615999999999999,1.616,-0.384000000000001
1885,281,1.039,0.756999999999999,1.757,-0.243000000000001
1886,283,0.850999999999999,0.686499999999999,1.6865,-0.313500000000001
1887,287,0.474999999999998,0.568999999999999,1.569,-0.431000000000001
1888,284,0.756999999999998,0.673444444444443,1.67344444444444,-0.326555555555557
1889,286,0.568999999999999,0.615999999999999,1.616,-0.384000000000001
1890,290,0.192999999999998,0.611727272727272,1.61172727272727,-0.388272727272728
1891,291,0.0990000000000002,0.517727272727272,1.51772727272727,-0.482272727272728
1892,286,0.568999999999999,0.543363636363635,1.54336363636364,-0.456636363636365
1893,276,1.509,0.492090909090908,1.49209090909091,-0.507909090909092
1894,291,0.0990000000000002,0.432272727272727,1.43227272727273,-0.567727272727274
1895,286,0.568999999999999,0.423727272727272,1.42372727272727,-0.576272727272728
1896,292,0.004999999999999,0.517727272727272,1.51772727272727,-0.482272727272728
1897,280,1.133,0.483545454545454,1.48354545454545,-0.516454545454546
1898,293,-0.0890000000000022,0.466454545454545,1.46645454545454,-0.533545454545455
1899,291,0.0990000000000002,0.440818181818181,1.44081818181818,-0.559181818181819
1900,287,0.474999999999998,0.500636363636363,1.50063636363636,-0.499363636363637
1901,279,1.227,0.432272727272727,1.43227272727273,-0.567727272727274
1902,295,-0.277000000000001,0.423727272727272,1.42372727272727,-0.576272727272728
1903,288,0.381,0.415181818181817,1.41518181818182,-0.584818181818183
1904,279,1.227,0.474999999999999,1.475,-0.525000000000001
1905,284,0.756999999999998,0.483545454545454,1.48354545454545,-0.516454545454546
1906,294,-0.183,0.534818181818181,1.53481818181818,-0.465181818181819
1907,293,-0.0890000000000022,0.440818181818181,1.44081818181818,-0.559181818181819
1908,281,1.039,0.492090909090908,1.49209090909091,-0.507909090909092
1909,286,0.568999999999999,0.432272727272726,1.43227272727273,-0.567727272727274
1910,290,0.192999999999998,0.423727272727271,1.42372727272727,-0.576272727272729
1911,281,1.039,0.295545454545453,1.29554545454545,-0.704454545454547
1912,290,0.192999999999998,0.457909090909089,1.45790909090909,-0.542090909090911
1913,289,0.286999999999999,0.457909090909089,1.45790909090909,-0.542090909090911
1914,295,-0.277000000000001,0.34681818181818,1.34681818181818,-0.65318181818182
1915,280,1.133,0.406636363636362,1.40663636363636,-0.593363636363638
1916,299,-0.653000000000002,0.509181818181817,1.50918181818182,-0.490818181818183
1917,275,1.603,0.432272727272726,1.43227272727273,-0.567727272727274
1918,293,-0.0890000000000022,0.346818181818181,1.34681818181818,-0.653181818181819
1919,294,-0.183,0.338272727272726,1.33827272727273,-0.661727272727274
1920,279,1.227,0.36390909090909,1.36390909090909,-0.63609090909091
1921,278,1.321,0.192999999999999,1.193,-0.807000000000001
1922,290,0.192999999999998,0.321181818181817,1.32118181818182,-0.678818181818183
1923,300,-0.747,0.184454545454544,1.18445454545454,-0.815545454545455
1924,290,0.192999999999998,0.227181818181817,1.22718181818182,-0.772818181818183
1925,292,0.004999999999999,0.252818181818181,1.25281818181818,-0.747181818181819
1926,300,-0.747,0.133181818181817,1.13318181818182,-0.866818181818183
1927,284,0.756999999999998,-0.0548181818181826,0.945181818181817,-1.05481818181818
1928,291,0.0990000000000002,-0.114636363636364,0.885363636363636,-1.11463636363636
1929,288,0.381,0.0989999999999992,1.099,-0.901000000000001
1930,291,0.0990000000000002,0.0819090909090903,1.08190909090909,-0.91809090909091
1931,293,-0.0890000000000022,0.0819090909090903,1.08190909090909,-0.91809090909091
1932,300,-0.747,0.235727272727272,1.23572727272727,-0.764272727272728
1933,297,-0.465,0.124636363636363,1.12463636363636,-0.875363636363637
1934,275,1.603,0.00499999999999933,1.005,-0.995000000000001
1935,292,0.004999999999999,0.0135454545454537,1.01354545454545,-0.986454545454546
1936,292,0.004999999999999,-0.0548181818181829,0.945181818181817,-1.05481818181818
1937,282,0.945,0.004999999999999,1.005,-0.995000000000001
1938,297,-0.465,0.150272727272726,1.15027272727273,-0.849727272727274
1939,305,-1.217,0.150272727272726,1.15027272727273,-0.849727272727274
1940,287,0.474999999999998,0.201545454545453,1.20154545454545,-0.798454545454547
1941,299,-0.653000000000002,0.244272727272726,1.24427272727273,-0.755727272727274
1942,286,0.568999999999999,0.380999999999999,1.381,-0.619000000000001
1943,283,0.850999999999999,0.286999999999999,1.287,-0.713000000000001
1944,297,-0.465,0.372454545454544,1.37245454545454,-0.627545454545456
1945,269,2.167,0.586090909090908,1.58609090909091,-0.413909090909092
1946,287,0.474999999999998,0.500636363636362,1.50063636363636,-0.499363636363638
1947,276,1.509,0.662999999999999,1.663,-0.337000000000001
1948,293,-0.0890000000000022,0.705727272727272,1.70572727272727,-0.294272727272728
1949,287,0.474999999999998,0.568999999999999,1.569,-0.431000000000001
1950,280,1.133,0.620272727272726,1.62027272727273,-0.379727272727274
1951,297,-0.465,0.372454545454544,1.37245454545454,-0.627545454545456
1952,280,1.133,0.338272727272726,1.33827272727273,-0.661727272727274
1953,281,1.039,0.227181818181817,1.22718181818182,-0.772818181818183
1954,299,-0.653000000000002,0.286999999999999,1.287,-0.713000000000001
1955,291,0.0990000000000002,0.26990909090909,1.26990909090909,-0.73009090909091
1956,298,-0.559000000000001,0.210090909090908,1.21009090909091,-0.789909090909092
1957,291,0.0990000000000002,0.227181818181817,1.22718181818182,-0.772818181818183
1958,289,0.286999999999999,0.0989999999999989,1.099,-0.901000000000001
1959,286,0.568999999999999,0.0819090909090899,1.08190909090909,-0.91809090909091
1960,289,0.286999999999999,0.0819090909090899,1.08190909090909,-0.91809090909091
1961,287,0.474999999999998,0.107545454545454,1.10754545454545,-0.892454545454546
1962,295,-0.277000000000001,0.192999999999999,1.193,-0.807000000000001
1963,295,-0.277000000000001,0.192999999999999,1.193,-0.807000000000001
1964,283,0.850999999999999,0.201545454545454,1.20154545454545,-0.798454545454546
1965,299,-0.653000000000002,0.116090909090908,1.11609090909091,-0.883909090909092
1966,288,0.381,0.107545454545454,1.10754545454545,-0.892454545454546
1967,288,0.381,0.0562727272727263,1.05627272727273,-0.943727272727274
1968,291,0.0990000000000002,0.0904545454545446,1.09045454545454,-0.909545454545455
1969,288,0.381,0.0562727272727263,1.05627272727273,-0.943727272727274
1970,296,-0.371000000000002,0.0391818181818173,1.03918181818182,-0.960818181818183
1971,290,0.192999999999998,0.167363636363635,1.16736363636364,-0.832636363636365
1972,293,-0.0890000000000022,0.0648181818181809,1.06481818181818,-0.935181818181819
1973,291,0.0990000000000002,-0.0633636363636373,0.936636363636363,-1.06336363636364
1974,299,-0.653000000000002,-0.0548181818181829,0.945181818181817,-1.05481818181818
1975,285,0.663,-0.208636363636365,0.791363636363635,-1.20863636363636
1976,284,0.756999999999998,-0.0890000000000009,0.910999999999999,-1.089
1977,300,-0.747,-0.046272727272728,0.953727272727272,-1.04627272727273
1978,303,-1.029,0.0391818181818176,1.03918181818182,-0.960818181818182
1979,290,0.192999999999998,-0.0206363636363643,0.979363636363636,-1.02063636363636
1980,306,-1.311,0.0562727272727266,1.05627272727273,-0.943727272727273
1981,282,0.945,0.030636363636363,1.03063636363636,-0.969363636363637
1982,285,0.663,-0.10609090909091,0.89390909090909,-1.10609090909091
1983,283,0.850999999999999,-0.003545454545455,0.996454545454545,-1.00354545454545
1984,298,-0.559000000000001,0.184454545454545,1.18445454545454,-0.815545454545455
1985,290,0.192999999999998,0.210090909090908,1.21009090909091,-0.789909090909092
1986,288,0.381,0.346818181818181,1.34681818181818,-0.653181818181819
1987,300,-0.747,0.338272727272726,1.33827272727273,-0.661727272727274
1988,288,0.381,0.36390909090909,1.36390909090909,-0.63609090909091
1989,281,1.039,0.36390909090909,1.36390909090909,-0.63609090909091
1990,287,0.474999999999998,0.398090909090908,1.39809090909091,-0.601909090909092
1991,290,0.192999999999998,0.355363636363636,1.35536363636364,-0.644636363636364
1992,283,0.850999999999999,0.329727272727272,1.32972727272727,-0.670272727272728
1993,282,0.945,0.423727272727272,1.42372727272727,-0.576272727272728
1994,283,0.850999999999999,0.398090909090908,1.39809090909091,-0.601909090909092
1995,294,-0.183,0.380999999999999,1.381,-0.619000000000001
1996,295,-0.277000000000001,0.346818181818181,1.34681818181818,-0.653181818181819
1997,291,0.0990000000000002,0.381,1.381,-0.619
1998,289,0.286999999999999,0.560454545454545,1.56045454545455,-0.439545454545455
1999,291,0.0990000000000002,0.475,1.475,-0.525000000000001
2000,283,0.850999999999999,0.466454545454545,1.46645454545454,-0.533545454545455
2001,291,0.0990000000000002,0.55190909090909,1.55190909090909,-0.44809090909091
2002,286,0.568999999999999,0.714272727272727,1.71427272727273,-0.285727272727273
2003,262,2.825,0.714272727272727,1.71427272727273,-0.285727272727273
2004,292,0.004999999999999,0.808272727272726,1.80827272727273,-0.191727272727274
2005,284,0.756999999999998,0.825363636363635,1.82536363636364,-0.174636363636365
2006,284,0.756999999999998,0.885181818181817,1.88518181818182,-0.114818181818183
2007,276,1.509,0.963799999999999,1.9638,-0.0362000000000009
2008,291,0.0990000000000002,1.00766666666667,2.00766666666667,0.00766666666666582
2009,278,1.321,0.780499999999999,1.7805,-0.219500000000001
2010,289,0.286999999999999,0.891285714285713,1.89128571428571,-0.108714285714287
2011,276,1.509,0.913666666666666,1.91366666666667,-0.086333333333334
